,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,hmsl_paperclip-2c05,gpt3-ada,hmslr239i5kp,paperclip,1.7000000000000002,2.1,hmsl,18,1
0,motesp-g1_spoon-2WL,gpt3-ada,2WL,spoon,2.8,4.0,motesp,23,1
0,dod20_shovel-59cb,gpt3-ada,dod2044,shovel,3.5,3.5,dod20,17,1
0,hmsl_paperclip-e0bd,gpt3-ada,hmslRRWg2Zzl,paperclip,1.0,2.7,hmsl,26,1
0,motesf_spoon-0e02,gpt3-ada,motesf19ca,spoon,3.0,2.7,motesf,19,1
0,motesf_spoon-e267,gpt3-ada,motesf9766,spoon,3.6,2.7,motesf,18,1
0,hmsl_paperclip-95e1,gpt3-ada,hmslK883nL64,paperclip,1.8,2.7,hmsl,15,1
0,dod20_shovel-0233,gpt3-ada,dod2056,shovel,2.5,1.7,dod20,15,1
0,hmsl_paperclip-cb81,gpt3-ada,hmslA26c3z9n,paperclip,2.7,2.7,hmsl,17,1
0,motesf_bottle-af11,gpt3-ada,motesf19ca,bottle,3.6,4.0,motesf,16,1
0,dod20_shovel-7c84,gpt3-ada,dod2053,shovel,3.7,3.0,dod20,17,1
0,motesf_bottle-5881,gpt3-ada,motesf0e65,bottle,1.9,1.5,motesf,16,1
0,hmsl_paperclip-a5f3,gpt3-ada,hmslW8K1dDJu,paperclip,1.8,2.1,hmsl,20,1
0,dod20_bottle-4f1c,gpt3-ada,dod2062,bottle,2.5,2.3,dod20,15,1
0,motesp-g1_bottle-29GA,gpt3-ada,29GA,bottle,3.9,4.3,motesp,24,1
0,hmsl_paperclip-5762,gpt3-ada,hmslFQfN6485,paperclip,2.5,3.0,hmsl,17,1
0,motesp-g1_bottle-10KS,gpt3-ada,10KS,bottle,3.7,4.0,motesp,37,1
0,dod20_pants-fb89,gpt3-ada,dod2015,pants,2.7,3.0,dod20,23,1
0,hmsl_paperclip-af37,gpt3-ada,hmsl1zNzBi5Y,paperclip,3.0,3.0,hmsl,20,1
0,dod20_pants-0f96,gpt3-ada,dod2059,pants,3.5,3.0,dod20,13,1
0,hmsl_paperclip-ede4,gpt3-ada,hmsl5CH3FMbC,paperclip,1.8,3.0,hmsl,24,1
0,hmsl_paperclip-e135,gpt3-ada,hmslVRjUpNjw,paperclip,2.5,1.6,hmsl,16,1
0,motesf_bottle-7d3e,gpt3-ada,motesf6855,bottle,2.7,4.2,motesf,31,1
0,motesp-g1_spoon-31MB,gpt3-ada,31MB,spoon,3.2,4.1,motesp,26,1
0,motesp-g1_spoon-11KS,gpt3-ada,11KS,spoon,4.3,3.0,motesp,50,1
0,hmsl_paperclip-1d6a,gpt3-ada,hmslyi89Nvu5,paperclip,2.1,2.4,hmsl,16,1
0,dod20_bottle-2884,gpt3-ada,dod2028,bottle,3.0,3.3,dod20,24,1
0,motesf_spoon-6730,gpt3-ada,motesfcd00,spoon,2.7,4.1,motesf,41,1
0,hmsl_paperclip-9035,gpt3-ada,hmsl7zQyX2c4,paperclip,2.5,2.1,hmsl,17,1
0,dod20_pants-99f6,gpt3-ada,dod2065,pants,2.8,3.0,dod20,14,1
0,hmsl_paperclip-95a8,gpt3-ada,hmslDw04qHCX,paperclip,1.8,2.4,hmsl,16,1
0,dod20_shovel-757d,gpt3-ada,dod2048,shovel,3.0,3.3,dod20,16,1
0,hmsl_paperclip-dc00,gpt3-ada,hmsln0jCAZ1s,paperclip,2.8,2.7,hmsl,17,1
0,hmsl_paperclip-ae91,gpt3-ada,hmsliC3RI2p2,paperclip,1.8,1.3,hmsl,16,1
0,motesp-g1_spoon-4SG,gpt3-ada,4SG,spoon,4.6,3.3,motesp,59,1
0,hmsl_paperclip-5e54,gpt3-ada,hmsl1BHxIRq1,paperclip,2.2,2.7,hmsl,18,1
0,dod20_bottle-3371,gpt3-ada,dod2016,bottle,3.5,4.0,dod20,21,1
0,motesf_spoon-15ef,gpt3-ada,motesfa3f3,spoon,3.0,2.7,motesf,18,1
0,motesf_spoon-5d0e,gpt3-ada,motesf9fc3,spoon,3.0,2.7,motesf,15,1
0,dod20_shovel-65ba,gpt3-ada,dod2038,shovel,2.3,2.0,dod20,18,1
0,hmsl_paperclip-a6a8,gpt3-ada,hmslOXGW4BSs,paperclip,3.5,3.0,hmsl,21,1
0,dod20_pants-692b,gpt3-ada,dod2049,pants,2.3,3.0,dod20,19,1
0,hmsl_paperclip-4cf3,gpt3-ada,hmsl05atXwmG,paperclip,2.7,2.4,hmsl,25,1
0,hmsl_paperclip-5c8c,gpt3-ada,hmsldmIgzB0X,paperclip,2.3,2.7,hmsl,20,1
0,hmsl_paperclip-203a,gpt3-ada,hmslKCptHutj,paperclip,1.7000000000000002,2.4,hmsl,21,1
0,dod20_shovel-22a6,gpt3-ada,dod2038,shovel,1.8,2.7,dod20,19,1
0,motesf_bottle-8e52,gpt3-ada,motesf8f85,bottle,1.6,2.3,motesf,18,1
0,hmsl_paperclip-8953,gpt3-ada,hmsl7OHW073E,paperclip,2.2,2.7,hmsl,19,1
0,motesf_bottle-33fc,gpt3-ada,motesfdc91,bottle,3.0,3.0,motesf,16,1
0,dod20_pants-cb6c,gpt3-ada,dod2057,pants,2.3,3.0,dod20,14,1
0,hmsl_paperclip-f55f,gpt3-ada,hmslCcn6Y56v,paperclip,3.2,2.7,hmsl,19,1
0,dod20_bottle-25e9,gpt3-ada,dod2018,bottle,4.0,2.7,dod20,19,1
0,dod20_pants-3517,gpt3-ada,dod2030,pants,1.2,3.0,dod20,17,1
0,hmsl_paperclip-b5b1,gpt3-ada,hmsl6K46lbH7,paperclip,2.3,2.4,hmsl,17,1
0,hmsl_paperclip-58d9,gpt3-ada,hmslb3AN0bjD,paperclip,2.0,2.7,hmsl,18,1
0,dod20_pants-4236,gpt3-ada,dod2075,pants,2.3,2.4,dod20,15,1
0,dod20_shovel-fda8,gpt3-ada,dod2052,shovel,4.0,4.0,dod20,27,1
0,hmsl_paperclip-9c62,gpt3-ada,hmsl0BXXso67,paperclip,2.0,2.7,hmsl,22,1
0,motesf_spoon-240b,gpt3-ada,motesfda4f,spoon,1.9,1.7,motesf,19,1
0,dod20_shovel-3b96,gpt3-ada,dod2053,shovel,3.7,1.5,dod20,16,1
0,dod20_bottle-6875,gpt3-ada,dod2046,bottle,3.5,2.3,dod20,19,1
0,hmsl_paperclip-39e7,gpt3-ada,hmslAHxx5oRE,paperclip,3.8,3.0,hmsl,27,1
0,dod20_bottle-c93a,gpt3-ada,dod2016,bottle,3.0,3.0,dod20,20,1
0,dod20_bottle-ef89,gpt3-ada,dod2070,bottle,3.5,4.0,dod20,18,1
0,hmsl_paperclip-e28b,gpt3-ada,hmsl4e855288,paperclip,2.3,2.1,hmsl,15,1
0,motesf_bottle-049b,gpt3-ada,motesf17e6,bottle,3.9,4.3,motesf,27,1
0,hmsl_paperclip-665d,gpt3-ada,hmslW5e69l4C,paperclip,2.7,2.7,hmsl,19,1
0,hmsl_paperclip-fdb0,gpt3-ada,hmslvLu5G9ae,paperclip,1.0,2.1,hmsl,17,1
0,motesf_bottle-8295,gpt3-ada,motesf9188,bottle,3.0,2.3,motesf,16,1
0,hmsl_paperclip-c63b,gpt3-ada,hmslO3A01apk,paperclip,2.3,2.7,hmsl,17,1
0,dod20_bottle-dc8d,gpt3-ada,dod2089,bottle,3.5,3.0,dod20,16,1
0,dod20_pants-2f54,gpt3-ada,dod2091,pants,4.0,2.7,dod20,14,1
0,motesf_bottle-4d52,gpt3-ada,motesff766,bottle,3.0,4.0,motesf,16,1
0,hmsl_paperclip-7fc3,gpt3-ada,hmslBn3F7OK4,paperclip,1.7000000000000002,2.7,hmsl,17,1
0,hmsl_paperclip-f832,gpt3-ada,hmsl2Xywd76Z,paperclip,1.5,2.1,hmsl,16,1
0,hmsl_paperclip-4f78,gpt3-ada,hmsljC6kp1W5,paperclip,2.0,1.6,hmsl,17,1
0,motesf_spoon-1ad4,gpt3-ada,motesf66f0,spoon,3.0,2.3,motesf,16,1
0,motesf_spoon-01a5,gpt3-ada,motesfc4ca,spoon,2.1,2.3,motesf,17,1
0,hmsl_paperclip-c964,gpt3-ada,hmslSf3Ci2rQ,paperclip,1.0,1.3,hmsl,16,1
0,hmsl_paperclip-4632,gpt3-ada,hmsl88ft50be,paperclip,2.5,1.6,hmsl,17,1
0,dod20_bottle-46c5,gpt3-ada,dod2054,bottle,4.0,3.0,dod20,26,1
0,dod20_bottle-02c1,gpt3-ada,dod2055,bottle,4.0,4.0,dod20,17,1
0,dod20_pants-f603,gpt3-ada,dod2017,pants,1.8,2.4,dod20,16,1
0,dod20_shovel-32ca,gpt3-ada,dod2073,shovel,3.0,3.5,dod20,16,1
0,dod20_bottle-74d0,gpt3-ada,dod2041,bottle,3.0,2.0,dod20,17,1
0,motesf_spoon-860a,gpt3-ada,motesff221,spoon,2.7,4.0,motesf,20,1
0,hmsl_paperclip-1ba6,gpt3-ada,hmslFQfN6485,paperclip,2.7,3.0,hmsl,17,1
0,motesf_spoon-3825,gpt3-ada,motesf7e77,spoon,2.1,2.3,motesf,18,1
0,hmsl_paperclip-c105,gpt3-ada,hmslbDv6Dpf4,paperclip,2.3,2.7,hmsl,14,1
0,dod20_shovel-8dfc,gpt3-ada,dod2023,shovel,2.7,2.0,dod20,17,1
0,motesp-g1_spoon-16AA,gpt3-ada,16AA,spoon,3.9,3.7,motesp,21,1
0,hmsl_paperclip-5f57,gpt3-ada,hmslmctpMb8Q,paperclip,1.0,1.3,hmsl,16,1
0,dod20_shovel-5e44,gpt3-ada,dod2035,shovel,1.0,2.0,dod20,17,1
0,dod20_pants-7c58,gpt3-ada,dod2084,pants,4.0,3.0,dod20,22,1
0,dod20_pants-fb03,gpt3-ada,dod2078,pants,3.2,3.3,dod20,19,1
0,hmsl_paperclip-3a43,gpt3-ada,hmslW5e69l4C,paperclip,1.0,1.0,hmsl,19,1
0,dod20_pants-3ab3,gpt3-ada,dod2023,pants,2.5,1.9,dod20,17,1
0,motesf_spoon-4271,gpt3-ada,motesff718,spoon,3.0,3.0,motesf,15,1
0,motesp-g1_bottle-25AJ,gpt3-ada,25AJ,bottle,1.0,1.3,motesp,20,1
0,motesf_spoon-ba18,gpt3-ada,motesf2a79,spoon,4.4,3.0,motesf,17,1
0,motesf_bottle-af70,gpt3-ada,motesf3644,bottle,3.6,4.0,motesf,21,1
0,hmsl_paperclip-b1d2,gpt3-ada,hmsliC3RI2p2,paperclip,2.5,3.0,hmsl,15,1
0,hmsl_paperclip-5342,gpt3-ada,hmsl5GS33saU,paperclip,2.8,3.6,hmsl,19,1
0,dod20_bottle-6028,gpt3-ada,dod2067,bottle,1.2,1.5,dod20,14,1
0,dod20_pants-1b2b,gpt3-ada,dod2044,pants,2.5,3.3,dod20,15,1
0,motesf_bottle-e734,gpt3-ada,motesf903c,bottle,2.1,2.7,motesf,18,1
0,motesf_bottle-8c03,gpt3-ada,motesf4c56,bottle,3.9,3.3,motesf,21,1
0,motesf_spoon-c2fc,gpt3-ada,motesf5272,spoon,2.7,4.0,motesf,19,1
0,dod20_bottle-ca23,gpt3-ada,dod2048,bottle,4.0,2.7,dod20,15,1
0,motesf_spoon-5503,gpt3-ada,motesf138b,spoon,2.4,2.3,motesf,24,1
0,motesf_spoon-c66c,gpt3-ada,motesf45fb,spoon,3.3,2.3,motesf,19,1
0,motesf_bottle-eef9,gpt3-ada,motesf38b3,bottle,2.1,2.3,motesf,20,1
0,hmsl_paperclip-cf16,gpt3-ada,hmslbU801XR6,paperclip,2.0,2.7,hmsl,19,1
0,dod20_shovel-d4ea,gpt3-ada,dod203,shovel,2.5,2.7,dod20,16,1
0,hmsl_paperclip-3776,gpt3-ada,hmslhj8bSQrN,paperclip,2.2,3.0,hmsl,20,1
0,motesf_bottle-02b3,gpt3-ada,motesfcd00,bottle,3.9,4.3,motesf,35,1
0,hmsl_paperclip-5cb2,gpt3-ada,hmslww8QYGoO,paperclip,2.2,2.7,hmsl,17,1
0,hmsl_paperclip-d5be,gpt3-ada,hmsl7tAp1G0i,paperclip,2.3,2.7,hmsl,16,1
0,hmsl_paperclip-f0ed,gpt3-ada,hmslV8mxLJpC,paperclip,1.7000000000000002,3.0,hmsl,17,1
0,hmsl_paperclip-f58d,gpt3-ada,hmslLr6WcnQu,paperclip,3.0,2.1,hmsl,17,1
0,dod20_shovel-d46f,gpt3-ada,dod2013,shovel,2.5,2.0,dod20,17,1
0,dod20_shovel-dca9,gpt3-ada,dod2034,shovel,3.0,2.7,dod20,17,1
0,motesf_spoon-2cee,gpt3-ada,motesfd1fe,spoon,2.4,1.7,motesf,19,1
0,motesf_bottle-911c,gpt3-ada,motesfc7e1,bottle,1.9,1.7,motesf,15,1
0,motesf_bottle-40d8,gpt3-ada,motesf19f3,bottle,2.7,2.7,motesf,25,1
0,motesf_bottle-1d60,gpt3-ada,motesf3def,bottle,2.1,2.0,motesf,15,1
0,hmsl_paperclip-6e21,gpt3-ada,hmslY14N0CIL,paperclip,3.2,3.9,hmsl,21,1
0,dod20_shovel-fafe,gpt3-ada,dod2087,shovel,2.5,2.7,dod20,17,1
0,dod20_bottle-5a43,gpt3-ada,dod2092,bottle,2.7,2.7,dod20,18,1
0,motesf_bottle-087e,gpt3-ada,motesf7ef6,bottle,2.4,2.0,motesf,16,1
0,motesf_bottle-c093,gpt3-ada,motesfaa94,bottle,3.3,4.3,motesf,31,1
0,motesf_spoon-e06c,gpt3-ada,motesf3905,spoon,2.7,1.7,motesf,20,1
0,dod20_bottle-7e93,gpt3-ada,dod2044,bottle,3.5,2.7,dod20,16,1
0,hmsl_paperclip-d0d1,gpt3-ada,hmslLr6WcnQu,paperclip,2.2,2.1,hmsl,17,1
0,hmsl_paperclip-a983,gpt3-ada,hmslzLKWIxYM,paperclip,1.8,2.7,hmsl,15,1
0,motesf_spoon-31f2,gpt3-ada,motesf3644,spoon,2.7,3.0,motesf,16,1
0,hmsl_paperclip-58e9,gpt3-ada,hmslV8mxLJpC,paperclip,2.2,2.7,hmsl,23,1
0,dod20_pants-772f,gpt3-ada,dod2038,pants,1.0,1.9,dod20,18,1
0,dod20_bottle-af6d,gpt3-ada,dod2054,bottle,2.7,2.7,dod20,17,1
0,motesf_bottle-5662,gpt3-ada,motesfbe83,bottle,2.7,3.0,motesf,33,1
0,hmsl_paperclip-e048,gpt3-ada,hmsllGi8mYM4,paperclip,1.8,3.0,hmsl,25,1
0,dod20_pants-75a3,gpt3-ada,dod2025,pants,1.2,1.3,dod20,14,1
0,motesf_spoon-5d63,gpt3-ada,motesf577e,spoon,3.9,2.3,motesf,14,1
0,dod20_shovel-7f89,gpt3-ada,dod2062,shovel,3.0,2.7,dod20,20,1
0,dod20_shovel-1ac0,gpt3-ada,dod2048,shovel,3.8,3.5,dod20,16,1
0,motesf_bottle-d3e6,gpt3-ada,motesf0e01,bottle,3.0,3.0,motesf,24,1
0,dod20_shovel-466d,gpt3-ada,dod2063,shovel,1.0,2.7,dod20,17,1
0,hmsl_paperclip-53d1,gpt3-ada,hmslM826NWy8,paperclip,2.8,2.1,hmsl,18,1
0,motesf_bottle-ed8a,gpt3-ada,motesf819f,bottle,3.0,3.0,motesf,15,1
0,dod20_pants-11f9,gpt3-ada,dod2061,pants,3.0,3.0,dod20,14,1
0,dod20_pants-33f2,gpt3-ada,dod2073,pants,2.3,3.0,dod20,17,1
0,motesf_bottle-7fe7,gpt3-ada,motesfd1f4,bottle,2.7,2.7,motesf,23,1
0,hmsl_paperclip-6219,gpt3-ada,hmsl8exnS05w,paperclip,3.3,2.7,hmsl,16,1
0,dod20_pants-dfa6,gpt3-ada,dod2048,pants,2.5,2.4,dod20,15,1
0,hmsl_paperclip-5b15,gpt3-ada,hmslv1f48OH2,paperclip,1.0,2.1,hmsl,17,1
0,hmsl_paperclip-6f56,gpt3-ada,hmsl2FhA1V0Q,paperclip,2.5,3.0,hmsl,20,1
0,dod20_shovel-d589,gpt3-ada,dod2037,shovel,2.0,1.5,dod20,16,1
0,hmsl_paperclip-0297,gpt3-ada,hmsll9pCqCGT,paperclip,1.8,1.3,hmsl,14,1
0,hmsl_paperclip-6035,gpt3-ada,hmsll7N9V4Mr,paperclip,1.3,1.3,hmsl,15,1
0,motesf_bottle-1c7e,gpt3-ada,motesf44f6,bottle,2.1,2.3,motesf,20,1
0,dod20_pants-0632,gpt3-ada,dod2015,pants,3.3,2.4,dod20,19,1
0,hmsl_paperclip-416c,gpt3-ada,hmsln0jCAZ1s,paperclip,2.4,3.0,hmsl,16,1
0,dod20_bottle-1ed4,gpt3-ada,dod2077,bottle,1.0,1.7,dod20,15,1
0,motesf_spoon-e0d9,gpt3-ada,motesfea5d,spoon,2.1,2.0,motesf,22,1
0,dod20_bottle-70da,gpt3-ada,dod2068,bottle,2.2,1.5,dod20,15,1
0,motesf_spoon-510a,gpt3-ada,motesfc20a,spoon,2.7,3.0,motesf,23,1
0,hmsl_paperclip-aa75,gpt3-ada,hmsl888P21nX,paperclip,2.5,2.7,hmsl,17,1
0,dod20_pants-6690,gpt3-ada,dod2085,pants,2.3,2.1,dod20,13,1
0,hmsl_paperclip-b279,gpt3-ada,hmsly86m7fS0,paperclip,3.0,2.7,hmsl,19,1
0,hmsl_paperclip-6e90,gpt3-ada,hmslc73oB20h,paperclip,2.0,3.0,hmsl,28,1
0,dod20_pants-f436,gpt3-ada,dod2013,pants,2.7,3.0,dod20,16,1
0,dod20_bottle-8d36,gpt3-ada,dod2053,bottle,3.5,2.7,dod20,15,1
0,dod20_bottle-a890,gpt3-ada,dod2034,bottle,2.5,2.7,dod20,17,1
0,hmsl_paperclip-f534,gpt3-ada,hmsl9ZsvZCS0,paperclip,2.5,2.1,hmsl,16,1
0,dod20_pants-aea5,gpt3-ada,dod2022,pants,2.0,1.6,dod20,14,1
0,motesf_spoon-281b,gpt3-ada,motesf202c,spoon,3.0,3.0,motesf,29,1
0,hmsl_paperclip-e6c9,gpt3-ada,hmslo65EfhY5,paperclip,2.0,2.7,hmsl,16,1
0,hmsl_paperclip-797e,gpt3-ada,hmslDw04qHCX,paperclip,2.5,3.0,hmsl,17,1
0,hmsl_paperclip-a4e6,gpt3-ada,hmslR0U9X8AP,paperclip,2.0,2.7,hmsl,15,1
0,dod20_pants-cf1f,gpt3-ada,dod2050,pants,1.5,1.0,dod20,14,1
0,hmsl_paperclip-d9d7,gpt3-ada,hmslG1u8Znj3,paperclip,2.2,2.7,hmsl,16,1
0,hmsl_paperclip-c65f,gpt3-ada,hmsl3drmN5S2,paperclip,2.3,3.0,hmsl,21,1
0,motesf_bottle-e59a,gpt3-ada,motesfc042,bottle,2.7,3.3,motesf,43,1
0,motesf_spoon-3724,gpt3-ada,motesf013d,spoon,2.7,3.0,motesf,19,1
0,hmsl_paperclip-d264,gpt3-ada,hmslLec2y841,paperclip,2.5,2.1,hmsl,14,1
0,dod20_pants-67a2,gpt3-ada,dod2031,pants,3.3,2.4,dod20,14,1
0,hmsl_paperclip-4c05,gpt3-ada,hmsluirSLy6r,paperclip,1.0,3.0,hmsl,16,1
0,dod20_bottle-578e,gpt3-ada,dod201,bottle,3.3,2.7,dod20,16,1
0,dod20_bottle-8b24,gpt3-ada,dod2027,bottle,2.5,3.0,dod20,18,1
0,motesf_bottle-bd2d,gpt3-ada,motesfbcbe,bottle,2.7,3.3,motesf,31,1
0,hmsl_paperclip-d5e2,gpt3-ada,hmsll66h8TSK,paperclip,1.7000000000000002,2.7,hmsl,17,1
0,hmsl_paperclip-c594,gpt3-ada,hmslB0o9M8xC,paperclip,2.0,2.7,hmsl,17,1
0,hmsl_paperclip-d0ab,gpt3-ada,hmsl7Ax9AeZ2,paperclip,2.3,2.7,hmsl,15,1
0,motesp-g1_spoon-23MK,gpt3-ada,23MK,spoon,3.2,2.7,motesp,20,1
0,hmsl_paperclip-ec23,gpt3-ada,hmslLr6WcnQu,paperclip,2.8,2.1,hmsl,19,1
0,dod20_bottle-b937,gpt3-ada,dod2055,bottle,2.7,1.6,dod20,15,1
0,hmsl_paperclip-926b,gpt3-ada,hmslRW7306rQ,paperclip,1.5,3.0,hmsl,16,1
0,dod20_shovel-711f,gpt3-ada,dod2048,shovel,2.5,2.3,dod20,17,1
0,dod20_pants-ba7a,gpt3-ada,dod208,pants,2.0,2.4,dod20,16,1
0,dod20_shovel-4845,gpt3-ada,dod2017,shovel,3.5,3.0,dod20,17,1
0,motesf_bottle-22f8,gpt3-ada,motesfbeed,bottle,3.3,3.3,motesf,33,1
0,hmsl_paperclip-dc85,gpt3-ada,hmsl1BHxIRq1,paperclip,2.7,2.4,hmsl,17,1
0,hmsl_paperclip-3311,gpt3-ada,hmsl128l3MK0,paperclip,2.3,2.7,hmsl,20,1
0,hmsl_paperclip-48ff,gpt3-ada,hmsl5LC5K5oU,paperclip,1.0,1.3,hmsl,15,1
0,motesf_spoon-bd1c,gpt3-ada,motesf1ff8,spoon,1.3,1.3,motesf,22,1
0,dod20_bottle-0d86,gpt3-ada,dod2064,bottle,1.0,1.3,dod20,14,1
0,dod20_pants-1d30,gpt3-ada,dod2071,pants,3.0,3.0,dod20,20,1
0,motesf_spoon-cbb3,gpt3-ada,motesf8f14,spoon,3.0,2.7,motesf,21,1
0,dod20_shovel-fe8f,gpt3-ada,dod2025,shovel,1.5,2.7,dod20,17,1
0,hmsl_paperclip-7793,gpt3-ada,hmslhee1Wrlg,paperclip,3.7,2.7,hmsl,21,1
0,hmsl_paperclip-6156,gpt3-ada,hmsle16V8C6A,paperclip,1.5,3.0,hmsl,16,1
0,dod20_pants-d540,gpt3-ada,dod2047,pants,3.2,2.7,dod20,13,1
0,hmsl_paperclip-6beb,gpt3-ada,hmslHl5tqv6W,paperclip,2.0,2.7,hmsl,19,1
0,motesf_bottle-5dab,gpt3-ada,motesf8d5e,bottle,1.6,1.7,motesf,26,1
0,hmsl_paperclip-028e,gpt3-ada,hmsl7tAp1G0i,paperclip,2.8,2.7,hmsl,19,1
0,dod20_bottle-e980,gpt3-ada,dod2035,bottle,1.0,1.3,dod20,15,1
0,dod20_pants-c2e7,gpt3-ada,dod2046,pants,2.8,3.3,dod20,18,1
0,hmsl_paperclip-09ad,gpt3-ada,hmsldmIgzB0X,paperclip,1.5,2.1,hmsl,17,1
0,motesf_spoon-9562,gpt3-ada,motesfe2c0,spoon,2.4,2.0,motesf,17,1
0,dod20_bottle-eec4,gpt3-ada,dod2090,bottle,3.5,4.2,dod20,19,1
0,dod20_bottle-5e8b,gpt3-ada,dod202,bottle,4.0,3.0,dod20,19,1
0,dod20_bottle-7787,gpt3-ada,dod2085,bottle,3.3,2.0,dod20,14,1
0,motesf_bottle-3885,gpt3-ada,motesffe9f,bottle,1.3,1.0,motesf,14,1
0,dod20_bottle-1ae8,gpt3-ada,dod2022,bottle,3.5,3.0,dod20,14,1
0,hmsl_paperclip-2603,gpt3-ada,hmsliR7JwQyj,paperclip,2.5,2.7,hmsl,17,1
0,hmsl_paperclip-a089,gpt3-ada,hmslp6GZwwsg,paperclip,4.0,3.0,hmsl,18,1
0,dod20_bottle-e318,gpt3-ada,dod2016,bottle,3.5,3.3,dod20,20,1
0,motesf_spoon-c31d,gpt3-ada,motesf26e3,spoon,3.3,3.3,motesf,58,1
0,hmsl_paperclip-d739,gpt3-ada,hmslzI5OmzVB,paperclip,2.8,3.0,hmsl,15,1
0,motesf_spoon-bfb3,gpt3-ada,motesf0aa1,spoon,3.0,4.3,motesf,33,1
0,dod20_pants-4e93,gpt3-ada,dod2022,pants,3.3,2.1,dod20,14,1
0,hmsl_paperclip-7870,gpt3-ada,hmsl435BgI61,paperclip,2.0,2.7,hmsl,16,1
0,hmsl_paperclip-f786,gpt3-ada,hmslB0o9M8xC,paperclip,2.8,2.7,hmsl,15,1
0,hmsl_paperclip-cb63,gpt3-ada,hmslc73oB20h,paperclip,2.5,3.0,hmsl,19,1
0,motesf_bottle-f46c,gpt3-ada,motesffbd7,bottle,1.6,1.0,motesf,18,1
0,motesf_bottle-c736,gpt3-ada,motesf9dfc,bottle,3.6,4.0,motesf,16,1
0,dod20_bottle-5180,gpt3-ada,dod2087,bottle,2.3,2.7,dod20,24,1
0,motesf_spoon-916e,gpt3-ada,motesf65de,spoon,3.9,3.0,motesf,16,1
0,dod20_bottle-ddf3,gpt3-ada,dod201,bottle,3.0,3.0,dod20,17,1
0,dod20_bottle-90b1,gpt3-ada,dod205,bottle,1.5,1.5,dod20,18,1
0,motesf_spoon-716b,gpt3-ada,motesfe165,spoon,3.6,3.5,motesf,22,1
0,dod20_pants-b754,gpt3-ada,dod203,pants,2.0,1.3,dod20,14,1
0,hmsl_paperclip-9460,gpt3-ada,hmslg5uvlF2v,paperclip,3.2,3.0,hmsl,18,1
0,hmsl_paperclip-4ec6,gpt3-ada,hmslT7n32j0J,paperclip,2.0,2.7,hmsl,22,1
0,hmsl_paperclip-d583,gpt3-ada,hmslo72ZrbMG,paperclip,2.5,3.0,hmsl,20,1
0,dod20_shovel-a151,gpt3-ada,dod2032,shovel,2.8,2.7,dod20,17,1
0,hmsl_paperclip-c658,gpt3-ada,hmslwl41F5Rd,paperclip,2.5,1.6,hmsl,17,1
0,hmsl_paperclip-8ff3,gpt3-ada,hmsl2FtPmg0Q,paperclip,3.0,2.7,hmsl,17,1
0,hmsl_paperclip-d7b1,gpt3-ada,hmslZfDzR06v,paperclip,2.3,2.7,hmsl,20,1
0,hmsl_paperclip-681f,gpt3-ada,hmsl2FtPmg0Q,paperclip,1.8,3.0,hmsl,19,1
0,dod20_bottle-3cd3,gpt3-ada,dod2032,bottle,1.8,2.0,dod20,15,1
0,dod20_pants-73ae,gpt3-ada,dod2092,pants,4.5,3.6,dod20,15,1
0,dod20_pants-db9a,gpt3-ada,dod2015,pants,2.5,3.0,dod20,17,1
0,motesf_spoon-a911,gpt3-ada,motesf9de6,spoon,3.9,4.0,motesf,22,1
0,dod20_pants-750d,gpt3-ada,dod2054,pants,4.0,3.0,dod20,19,1
0,motesf_bottle-e620,gpt3-ada,motesf1429,bottle,2.7,3.3,motesf,23,1
0,motesf_bottle-11da,gpt3-ada,motesfa8f1,bottle,2.4,2.3,motesf,26,1
0,dod20_shovel-996a,gpt3-ada,dod2033,shovel,3.0,3.0,dod20,16,1
0,dod20_bottle-7ae3,gpt3-ada,dod2048,bottle,3.3,3.0,dod20,14,1
0,hmsl_paperclip-c100,gpt3-ada,hmslbCCPp06L,paperclip,3.0,2.7,hmsl,16,1
0,hmsl_paperclip-bec6,gpt3-ada,hmslMBYB7Nz5,paperclip,1.2,1.3,hmsl,16,1
0,hmsl_paperclip-fedc,gpt3-ada,hmslr239i5kp,paperclip,1.0,1.3,hmsl,16,1
0,motesf_spoon-2e9c,gpt3-ada,motesf63dc,spoon,4.1,3.5,motesf,15,1
0,motesf_bottle-3eb5,gpt3-ada,motesfa8c8,bottle,3.6,3.3,motesf,26,1
0,hmsl_paperclip-0838,gpt3-ada,hmslKNj3o6fP,paperclip,1.0,1.3,hmsl,24,1
0,dod20_pants-21e1,gpt3-ada,dod2080,pants,2.3,3.0,dod20,16,1
0,dod20_bottle-461f,gpt3-ada,dod2055,bottle,4.0,3.0,dod20,15,1
0,dod20_pants-072b,gpt3-ada,dod2018,pants,3.3,3.3,dod20,18,1
0,hmsl_paperclip-4bd0,gpt3-ada,hmsl05atXwmG,paperclip,1.8,2.7,hmsl,18,1
0,hmsl_paperclip-1d6e,gpt3-ada,hmslB0o9M8xC,paperclip,2.5,2.7,hmsl,15,1
0,motesf_bottle-abe5,gpt3-ada,motesf3417,bottle,3.3,3.0,motesf,15,1
0,dod20_pants-1ff9,gpt3-ada,dod2033,pants,3.3,2.1,dod20,15,1
0,motesf_spoon-a9dd,gpt3-ada,motesf1534,spoon,2.7,4.0,motesf,20,1
