,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
157,motesf_spoon-43cf,SemDis_MEAN,motesf02e7,spoon,2.4,1.02059,motesf,gt_byprompt,What is a surprising use for a SPOON?,to use as drum sticks,7
158,motesf_bottle-d407,SemDis_MEAN,motesf84d9,bottle,1.3,1.06569,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,Water bottle,1
159,hmsl_paperclip-8d04,SemDis_MEAN,hmslj0DY4Qzg,paperclip,4.2,0.96983,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,scoop peanut butter,5.0
160,dod20_shovel-25c4,SemDis_MEAN,dod2085,shovel,3.5,0.74102,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,ramp,6
161,motesf_bottle-737e,SemDis_MEAN,motesff221,bottle,3.6,0.99347,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut it and make a gummy out of it,2
162,motesf_bottle-1111,SemDis_MEAN,motesfa3c6,bottle,3.6,0.84892,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,flute,8
163,dod20_bottle-eb9c,SemDis_MEAN,dod2054,bottle,3.2,0.87908,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,break it and use it as a weapon,11
164,hmsl_paperclip-8987,SemDis_MEAN,hmslac93CkSi,paperclip,2.3,0.96369,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,curtain hanger,8.0
165,dod20_bottle-3ab8,SemDis_MEAN,dod2052,bottle,3.2,0.97615,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,makeshift rolling pin,2
166,motesf_bottle-2159,SemDis_MEAN,motesfd3d9,bottle,3.3,0.93255,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to connect bottles and make a boat out of one.,8
167,hmsl_paperclip-0211,SemDis_MEAN,hmslwJ77G1q1,paperclip,2.0,0.92773,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,craft jewelry,4.0
168,dod20_shovel-ff61,SemDis_MEAN,dod203,shovel,3.0,0.68523,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,broom,3
169,hmsl_paperclip-e523,SemDis_MEAN,hmslb2fcis6W,paperclip,2.0,1.1461,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,paper weight (albeit a poor one),4.0
170,dod20_pants-ab99,SemDis_MEAN,dod2011,pants,2.2,1.02273,dod20,gt_byprompt,What is a surprising use for PANTS?,use as a cleaning cl,4
171,dod20_pants-c63f,SemDis_MEAN,dod2064,pants,3.8,0.77996,dod20,gt_byprompt,What is a surprising use for PANTS?,purses,3
172,motesf_spoon-5e75,SemDis_MEAN,motesf6974,spoon,2.7,0.95326,motesf,gt_byprompt,What is a surprising use for a SPOON?,launch it stuff,2
173,dod20_pants-8b10,SemDis_MEAN,dod2043,pants,2.2,1.0317,dod20,gt_byprompt,What is a surprising use for PANTS?,to give to charity,3
174,hmsl_paperclip-5939,SemDis_MEAN,hmsl72I2UHeb,paperclip,1.7000000000000002,1.02705,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,necklace closure hardware,8.0
175,dod20_pants-fa4d,SemDis_MEAN,dod2068,pants,2.3,,dod20,gt_byprompt,What is a surprising use for PANTS?,wrags,1
176,hmsl_paperclip-3942,SemDis_MEAN,hmslw4r5kjlA,paperclip,2.0,1.04147,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poke a hole into something,5.0
177,dod20_pants-b87d,SemDis_MEAN,dod2053,pants,2.3,1.02675,dod20,gt_byprompt,What is a surprising use for PANTS?,wash cloth,5
178,dod20_pants-700f,SemDis_MEAN,dod2089,pants,3.0,1.04981,dod20,gt_byprompt,What is a surprising use for PANTS?,head wrap,4
179,motesf_bottle-20fb,SemDis_MEAN,motesff9b9,bottle,3.6,0.94299,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,make a nightlight,6
180,dod20_shovel-8412,SemDis_MEAN,dod2053,shovel,4.2,0.98745,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,golf club,7
181,hmsl_paperclip-e367,SemDis_MEAN,hmslG63FgMsT,paperclip,2.5,1.00285,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,barrett,9.0
182,dod20_shovel-2b36,SemDis_MEAN,dod2048,shovel,2.3,0.91583,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,push somethign down,7
183,motesf_spoon-e4e4,SemDis_MEAN,motesfe7b2,spoon,2.4,0.81459,motesf,gt_byprompt,What is a surprising use for a SPOON?,chew on it,4
184,dod20_bottle-0954,SemDis_MEAN,dod2071,bottle,4.0,0.99566,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,bowling ball - it sorta rolls,5
185,hmsl_paperclip-2aab,SemDis_MEAN,hmsl7Lo5m3w8,paperclip,3.0,0.98877,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Plant hanger,5.0
186,motesf_bottle-af45,SemDis_MEAN,motesff033,bottle,3.0,0.98799,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut the top off and put pencils in it,6
187,motesf_spoon-9e22,SemDis_MEAN,motesfeda8,spoon,2.4,0.90047,motesf,gt_byprompt,What is a surprising use for a SPOON?,To dig dirt.,2
188,hmsl_paperclip-d18f,SemDis_MEAN,hmslNXFB8KQ5,paperclip,3.1,0.97461,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,sling shot,1.0
189,hmsl_paperclip-b36a,SemDis_MEAN,hmsl5KN8A59N,paperclip,1.7000000000000002,1.11451,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use it to hang things,2.0
190,dod20_bottle-9d90,SemDis_MEAN,dod2025,bottle,1.0,1.04504,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to drink juice,1
191,hmsl_paperclip-26f0,SemDis_MEAN,hmsl6gNs42nt,paperclip,3.0,0.91215,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,replace the earpiece screw on glasses until getting them fixed,4.0
192,hmsl_paperclip-be57,SemDis_MEAN,hmslHl5tqv6W,paperclip,3.0,1.09427,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use it as plant marker,3.0
193,motesf_spoon-f8fb,SemDis_MEAN,motesf9fd8,spoon,3.9,0.88707,motesf,gt_byprompt,What is a surprising use for a SPOON?,microphone,3
194,motesf_bottle-a906,SemDis_MEAN,motesf8613,bottle,2.1,0.87495,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,I cut my bottle open to see how big it is,3
195,hmsl_paperclip-b5ce,SemDis_MEAN,hmslaGzhYc5T,paperclip,2.8,0.92681,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,stab someone,5.0
196,motesf_spoon-a45c,SemDis_MEAN,motesfc0e1,spoon,2.4,0.89326,motesf,gt_byprompt,What is a surprising use for a SPOON?,toy,1
197,dod20_bottle-754c,SemDis_MEAN,dod2060,bottle,2.0,0.90008,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,storage,0
198,dod20_shovel-a379,SemDis_MEAN,dod2075,shovel,4.0,1.03848,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,spoon for a giant,10
199,hmsl_paperclip-9af4,SemDis_MEAN,hmslDH4EoL1H,paperclip,1.0,1.07905,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Keep documents together.,1.0
200,motesf_bottle-0cf7,SemDis_MEAN,motesf11b9,bottle,3.0,1.04875,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,turn it into a car,4
201,dod20_bottle-289b,SemDis_MEAN,dod2075,bottle,3.3,0.86526,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,weapon in bar fight,1
202,motesf_bottle-e976,SemDis_MEAN,motesf9fd8,bottle,3.9,1.03845,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,like one of those toy mics that you speak in and it repeats back to you,5
203,hmsl_paperclip-6e74,SemDis_MEAN,hmslRRWg2Zzl,paperclip,2.7,0.88158,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Holding fabric pieces together while fitting them on a mannequin or person,2.0
204,motesf_bottle-f6e9,SemDis_MEAN,motesfc51c,bottle,3.6,0.92752,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,I would make it look like a computer and a shape.,1
205,motesp-g1_spoon-12AM,SemDis_MEAN,12AM,spoon,4.8,0.97027,motesp,gt_byprompt,What is a surprising use for a SPOON?,to make armour ,
206,dod20_shovel-eba0,SemDis_MEAN,dod2084,shovel,3.0,1.04992,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use as a weapon in self defense,1
207,hmsl_paperclip-0062,SemDis_MEAN,hmslAHxx5oRE,paperclip,2.5,1.09153,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a fishing hook,7.0
208,motesf_bottle-de49,SemDis_MEAN,motesfec8c,bottle,4.1,0.94249,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut it in half then use the top of it then just for caution add it to your head in case aliens are real,6
209,hmsl_paperclip-0ce5,SemDis_MEAN,hmsl88ft50be,paperclip,2.8,1.00801,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hair styling tool,10.0
210,dod20_pants-ceb0,SemDis_MEAN,dod2057,pants,2.0,1.01496,dod20,gt_byprompt,What is a surprising use for PANTS?,cut and make capris,5
211,dod20_shovel-8d04,SemDis_MEAN,dod2073,shovel,2.7,0.96599,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,prying tool,7
212,dod20_bottle-7af5,SemDis_MEAN,dod2013,bottle,3.5,0.94091,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,use pieces for a mosaic,4
213,hmsl_paperclip-160c,SemDis_MEAN,hmsl8dsuK18a,paperclip,2.2,0.90708,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Pipe cleaner,1.0
214,motesf_spoon-90d5,SemDis_MEAN,motesfbd68,spoon,2.1,0.8636,motesf,gt_byprompt,What is a surprising use for a SPOON?,throw it,7
215,hmsl_paperclip-d633,SemDis_MEAN,hmsldENdB2Qt,paperclip,2.5,0.97189,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pierce an ear,5.0
216,hmsl_paperclip-6b8f,SemDis_MEAN,hmsl57ZLnnlc,paperclip,3.3,1.04483,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"check if a baked item (cake, muffin) is moist or able to be removed from the oven",7.0
217,motesp-g1_spoon-40PE,SemDis_MEAN,40PE,spoon,3.4,0.92042,motesp,gt_byprompt,What is a surprising use for a SPOON?,Bend it and turn it into a toy.,
218,hmsl_paperclip-6ff8,SemDis_MEAN,hmslWEM1cAry,paperclip,1.0,0.91578,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use it to bind papers together,4.0
219,motesf_spoon-f2a9,SemDis_MEAN,motesff899,spoon,2.4,0.90125,motesf,gt_byprompt,What is a surprising use for a SPOON?,tap a metal cup with a spoon to make little tunes,1
220,motesf_spoon-7efb,SemDis_MEAN,motesf1ff1,spoon,2.4,0.93968,motesf,gt_byprompt,What is a surprising use for a SPOON?,you can hit to spoons together and make a music band.,2
221,dod20_bottle-c520,SemDis_MEAN,dod2053,bottle,3.0,1.00847,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,looking glass,5
222,hmsl_paperclip-2114,SemDis_MEAN,hmslB2edM796,paperclip,2.3,0.95472,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Lock jimmy,2.0
223,hmsl_paperclip-5468,SemDis_MEAN,hmsly89Nm2JI,paperclip,2.5,0.92991,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,ear cleaner,3.0
224,hmsl_paperclip-c16f,SemDis_MEAN,hmsl14BdrD3U,paperclip,4.0,1.0036,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"Carve butter off a cube, with a straightened clip. ",6.0
225,hmsl_paperclip-ae6a,SemDis_MEAN,hmsl3vBR15MO,paperclip,1.0,0.83682,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Holding Papers,1.0
226,dod20_pants-37eb,SemDis_MEAN,dod2042,pants,2.2,0.37746,dod20,gt_byprompt,What is a surprising use for PANTS?,shirt,5
227,motesf_bottle-f8a2,SemDis_MEAN,motesf4000,bottle,2.7,0.8759,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a submarine,3
228,hmsl_paperclip-7094,SemDis_MEAN,hmslhj8bSQrN,paperclip,2.3,1.07984,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clean a crack in tile,4.0
229,dod20_bottle-3fb4,SemDis_MEAN,dod2048,bottle,3.0,0.97427,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,art,10
230,motesf_spoon-c139,SemDis_MEAN,motesf0402,spoon,2.4,0.86173,motesf,gt_byprompt,What is a surprising use for a SPOON?,A nose!,2
231,motesf_spoon-2781,SemDis_MEAN,motesfe4da,spoon,4.1,0.86845,motesf,gt_byprompt,What is a surprising use for a SPOON?,you can make a ring out of it by bending the spoon,7
232,dod20_pants-535c,SemDis_MEAN,dod2085,pants,2.2,0.84291,dod20,gt_byprompt,What is a surprising use for PANTS?,clean with,6
233,motesf_bottle-7266,SemDis_MEAN,motesf6f3e,bottle,2.1,1.00517,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to store pee,4
234,hmsl_paperclip-82e1,SemDis_MEAN,hmsl435BgI61,paperclip,2.5,1.04597,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fix a broken necklace,5.0
235,motesf_bottle-c23a,SemDis_MEAN,motesf757b,bottle,1.6,0.99122,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,so you can put water and when you sweat you can drink it.,8
236,motesf_spoon-e1fa,SemDis_MEAN,motesf8613,spoon,3.9,1.00839,motesf,gt_byprompt,What is a surprising use for a SPOON?,I wash my spoon in the washing machine,2
237,motesp-g1_spoon-33RM,SemDis_MEAN,33RM,spoon,2.8,0.94211,motesp,gt_byprompt,What is a surprising use for a SPOON?,Using a spoon backwards to eat or drink.,
238,dod20_bottle-b002,SemDis_MEAN,dod2091,bottle,1.8,0.982,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,storage container,0
239,dod20_shovel-22a3,SemDis_MEAN,dod2050,shovel,3.0,1.03733,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,hang in garden as part of decor,0
240,dod20_shovel-244f,SemDis_MEAN,dod2029,shovel,1.0,1.00052,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,for digging soil,2
241,hmsl_paperclip-75ba,SemDis_MEAN,hmslj0DY4Qzg,paperclip,2.0,0.91425,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pick lock,6.0
242,hmsl_paperclip-a0f8,SemDis_MEAN,hmsl57ZLnnlc,paperclip,1.0,1.07282,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,it can be used to attach papers together,1.0
243,dod20_pants-543b,SemDis_MEAN,dod2019,pants,4.5,0.80279,dod20,gt_byprompt,What is a surprising use for PANTS?,parachute,1
244,motesf_bottle-68c2,SemDis_MEAN,motesfd964,bottle,1.9,0.85529,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,recycle it.,8
245,motesf_bottle-1085,SemDis_MEAN,motesf0777,bottle,4.1,1.05162,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you could fill the bottle with fish bait then hook it onto a fishing rod then try to have a fish go through the bottle.,7
246,dod20_bottle-006a,SemDis_MEAN,dod2081,bottle,2.8,1.04456,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,spit cup,2
247,hmsl_paperclip-3b24,SemDis_MEAN,hmsl5Tsk755o,paperclip,2.2,0.93598,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hold a card to a curtain for display,5.0
248,dod20_pants-de33,SemDis_MEAN,dod2073,pants,3.0,0.76579,dod20,gt_byprompt,What is a surprising use for PANTS?,sack,4
249,hmsl_paperclip-7431,SemDis_MEAN,hmslTz3xw8MP,paperclip,2.8,0.99332,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,magnetize it,3.0
250,hmsl_paperclip-ae3a,SemDis_MEAN,hmslFE7ZtheE,paperclip,1.0,1.10331,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,put papers together,1.0
251,hmsl_paperclip-d79a,SemDis_MEAN,hmsl4No6x5W4,paperclip,3.2,1.12193,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use the straight end to reset your interent box,3.0
252,dod20_pants-1e28,SemDis_MEAN,dod2053,pants,2.5,0.98653,dod20,gt_byprompt,What is a surprising use for PANTS?,arm warmers,13
253,dod20_pants-b7b6,SemDis_MEAN,dod2062,pants,2.0,1.02642,dod20,gt_byprompt,What is a surprising use for PANTS?,give to a friend,4
254,dod20_bottle-1fa6,SemDis_MEAN,dod2036,bottle,2.7,1.02368,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,fill with seeds,2
255,dod20_pants-bf04,SemDis_MEAN,dod2054,pants,3.0,0.7405,dod20,gt_byprompt,What is a surprising use for PANTS?,rug,7
256,hmsl_paperclip-fe6a,SemDis_MEAN,hmslac93CkSi,paperclip,3.0,0.98282,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,paintbrush -,12.0
257,motesp-g1_bottle-28JB,SemDis_MEAN,28JB,bottle,2.3,0.98154,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,spin the bottle,
258,dod20_shovel-22c3,SemDis_MEAN,dod2087,shovel,2.5,1.03904,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use as a post,1
259,hmsl_paperclip-610b,SemDis_MEAN,hmslTz3xw8MP,paperclip,2.7,0.87758,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,circuit component,11.0
260,motesf_spoon-84c3,SemDis_MEAN,motesf0bb4,spoon,3.9,0.99567,motesf,gt_byprompt,What is a surprising use for a SPOON?,put glue and Legos and make the tower of spoons,1
261,dod20_bottle-efa7,SemDis_MEAN,dod2037,bottle,2.0,0.96415,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,convey,4
262,hmsl_paperclip-d7b4,SemDis_MEAN,hmslUBn73eP3,paperclip,2.5,0.95893,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to keep a shirt closed.,6.0
263,dod20_bottle-8235,SemDis_MEAN,dod2064,bottle,3.8,1.05433,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,jewelry stand,6
264,motesf_bottle-c8ec,SemDis_MEAN,motesf698d,bottle,3.9,0.94766,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a water dispenser for puppies,7
265,motesf_bottle-fa30,SemDis_MEAN,motesff093,bottle,3.0,0.92296,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut it and put supplies in it as a supplies cup,2
266,dod20_bottle-c26e,SemDis_MEAN,dod2085,bottle,3.0,1.01239,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,build in,4
267,dod20_bottle-1610,SemDis_MEAN,dod2081,bottle,3.3,0.95149,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,christen a boat,8
268,hmsl_paperclip-5095,SemDis_MEAN,hmslW8K1dDJu,paperclip,2.5,0.84081,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,stir things,7.0
269,dod20_shovel-27fe,SemDis_MEAN,dod2028,shovel,3.0,1.01631,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,"remove the handle and paint the metal scoop with a design, hang up as outdoor art piece",1
270,motesf_spoon-81a7,SemDis_MEAN,motesfc7e1,spoon,1.3,1.04314,motesf,gt_byprompt,What is a surprising use for a SPOON?,eating cereal,4
271,hmsl_paperclip-b465,SemDis_MEAN,hmslomDXbFdx,paperclip,1.5,1.0846,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,self defense weapon,5.0
272,hmsl_paperclip-2c05,SemDis_MEAN,hmslr239i5kp,paperclip,1.7000000000000002,1.04147,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poke a hole through something,2.0
273,motesp-g1_spoon-2WL,SemDis_MEAN,2WL,spoon,2.8,0.95918,motesp,gt_byprompt,What is a surprising use for a SPOON?,you can make a big catapult out of spoons,
274,dod20_shovel-59cb,SemDis_MEAN,dod2044,shovel,3.5,0.95276,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,bird house stand,2
275,hmsl_paperclip-e0bd,SemDis_MEAN,hmslRRWg2Zzl,paperclip,1.0,0.84894,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Holding pieces of paper together for easier separation ability than a staple,1.0
276,motesf_spoon-0e02,SemDis_MEAN,motesf19ca,spoon,3.0,1.02761,motesf,gt_byprompt,What is a surprising use for a SPOON?,an arrow to shoot with.,2
277,motesf_spoon-e267,SemDis_MEAN,motesf9766,spoon,3.6,0.93076,motesf,gt_byprompt,What is a surprising use for a SPOON?,make it like a ball,8
278,hmsl_paperclip-95e1,SemDis_MEAN,hmslK883nL64,paperclip,1.8,0.89365,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hole punch,1.0
279,dod20_shovel-0233,SemDis_MEAN,dod2056,shovel,2.5,0.87255,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,hitting,1
280,hmsl_paperclip-cb81,SemDis_MEAN,hmslA26c3z9n,paperclip,2.7,1.04726,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,color counters for children,6.0
281,motesf_bottle-af11,SemDis_MEAN,motesf19ca,bottle,3.6,0.8941,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a mitten,7
282,dod20_shovel-7c84,SemDis_MEAN,dod2053,shovel,3.7,0.97457,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,baseball glove,6
283,motesf_bottle-5881,SemDis_MEAN,motesf0e65,bottle,1.9,0.85738,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,dump it out,2
284,hmsl_paperclip-a5f3,SemDis_MEAN,hmslW8K1dDJu,paperclip,1.8,0.9005,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to pick in a tiny hole,3.0
285,dod20_bottle-4f1c,SemDis_MEAN,dod2062,bottle,2.5,0.92077,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,decorate,9
286,motesp-g1_bottle-29GA,SemDis_MEAN,29GA,bottle,3.9,1.03656,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,You can put baking soda and vinegar to make a volcano,
287,hmsl_paperclip-5762,SemDis_MEAN,hmslFQfN6485,paperclip,2.5,0.943,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fashion into a bracelet,4.0
288,motesp-g1_bottle-10KS,SemDis_MEAN,10KS,bottle,3.7,1.07829,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,You can use a bottle to make a fire lamp. P.S:I forgot how to spell lava idk.,
289,dod20_pants-fb89,SemDis_MEAN,dod2015,pants,2.7,0.9752,dod20,gt_byprompt,What is a surprising use for PANTS?,rip them up and dry them to use as headband,3
290,hmsl_paperclip-af37,SemDis_MEAN,hmsl1zNzBi5Y,paperclip,3.0,0.89535,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make paperclip man out of it,1.0
291,dod20_pants-0f96,SemDis_MEAN,dod2059,pants,3.5,0.66647,dod20,gt_byprompt,What is a surprising use for PANTS?,bag,4
292,hmsl_paperclip-ede4,SemDis_MEAN,hmsl5CH3FMbC,paperclip,1.8,1.09836,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Link the paperclips together to make a bracelet or necklace,4.0
293,hmsl_paperclip-e135,SemDis_MEAN,hmslVRjUpNjw,paperclip,2.5,0.84017,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hang pictures,2.0
294,motesf_bottle-7d3e,SemDis_MEAN,motesf6855,bottle,2.7,0.98003,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,attach a stick to it in the cap's place and use it as a baseball bat.,3
