,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,snb17_rope-c556,gpt3-babbage,snb1744,rope,1.3,3.0,snb17,16,0.4
0,dod20_bottle-c6b1,gpt3-babbage,dod2054,bottle,2.7,2.7,dod20,18,0.4
0,setal08_brick-c8f3,gpt3-babbage,setal08208,brick,1.7000000000000002,1.8,setal08,17,0.4
0,dod20_bottle-e839,gpt3-babbage,dod202,bottle,4.3,3.3,dod20,18,0.4
0,snbmo09_brick-4731,gpt3-babbage,snbmo091,brick,2.2,3.0,snbmo09,15,0.4
0,betal18_rope-2179,gpt3-babbage,betal182126,rope,2.1,1.9,betal18,14,0.4
0,hmsl_paperclip-d506,gpt3-babbage,hmsluoqxFua9,paperclip,2.0,2.0,hmsl,19,0.4
0,bs12_brick-612f,gpt3-babbage,bs1285,brick,2.2,2.3,bs12,23,0.4
0,snb17_box-1730,gpt3-babbage,snb1778,box,3.0,2.7,snb17,24,0.4
0,snbmo09_brick-10fd,gpt3-babbage,snbmo09127,brick,2.0,1.7,snbmo09,21,0.4
0,dod20_rope-8139,gpt3-babbage,dod2033,rope,2.3,1.7,dod20,15,0.4
0,setal08_knife-7b44,gpt3-babbage,setal08196,knife,3.0,3.0,setal08,21,0.4
0,setal08_knife-5491,gpt3-babbage,setal0811,knife,1.7000000000000002,1.7,setal08,21,0.4
0,setal08_knife-3fa5,gpt3-babbage,setal08173,knife,2.5,2.0,setal08,14,0.4
0,dod20_pants-9941,gpt3-babbage,dod2013,pants,1.5,2.0,dod20,14,0.4
0,setal08_brick-0385,gpt3-babbage,setal08205,brick,1.7000000000000002,1.0,setal08,17,0.4
0,hmsl_paperclip-f94d,gpt3-babbage,hmslw3Pi76uS,paperclip,2.0,2.2,hmsl,16,0.4
0,motesf_sock-99d4,gpt3-babbage,motesf0252,sock,2.7,3.3,motesf,24,0.4
0,setal08_knife-a9fe,gpt3-babbage,setal08124,knife,1.0,1.0,setal08,17,0.4
0,snb17_rope-3754,gpt3-babbage,snb176,rope,1.7000000000000002,2.0,snb17,17,0.4
0,snbmo09_box-422d,gpt3-babbage,snbmo09146,box,3.0,2.0,snbmo09,18,0.4
0,dod20_bottle-2fdd,gpt3-babbage,dod2027,bottle,1.0,1.6,dod20,17,0.4
0,bs12_brick-287d,gpt3-babbage,bs1223,brick,2.2,2.2,bs12,24,0.4
0,hmsl_brick-0653,gpt3-babbage,hmsl8tmPV3b2,brick,1.3,1.3,hmsl,18,0.4
0,hmsl_brick-347a,gpt3-babbage,hmsl8tmPV3b2,brick,1.8,2.3,hmsl,16,0.4
0,dod20_book-b381,gpt3-babbage,dod2032,book,4.0,2.8,dod20,15,0.4
0,snb17_rope-f1a7,gpt3-babbage,snb1738,rope,2.7,1.3,snb17,30,0.4
0,setal08_brick-ee3d,gpt3-babbage,setal08151,brick,2.0,2.0,setal08,18,0.4
0,hmsl_paperclip-c939,gpt3-babbage,hmsl1hb56yYu,paperclip,3.0,2.8,hmsl,19,0.4
0,snbmo09_knife-28c4,gpt3-babbage,snbmo0997,knife,3.0,2.0,snbmo09,15,0.4
0,motesf_toothbrush-796c,gpt3-babbage,motesfc9e1,toothbrush,2.7,2.7,motesf,16,0.4
0,snbmo09_box-ca5e,gpt3-babbage,snbmo09132,box,1.6,1.7,snbmo09,15,0.4
0,hmsl_paperclip-3c13,gpt3-babbage,hmsliC3RI2p2,paperclip,3.2,3.2,hmsl,21,0.4
0,hmsl_brick-2e8f,gpt3-babbage,hmsl4VzH60D1,brick,1.7000000000000002,2.0,hmsl,18,0.4
0,setal08_knife-692a,gpt3-babbage,setal08194,knife,1.0,1.0,setal08,13,0.4
0,dod20_brick-f895,gpt3-babbage,dod2024,brick,3.6,3.8,dod20,16,0.4
0,hmsl_brick-7589,gpt3-babbage,hmslyscNNYUT,brick,2.3,1.5,hmsl,20,0.4
0,motesf_spoon-c66c,gpt3-babbage,motesf45fb,spoon,3.3,3.0,motesf,19,0.4
0,hmsl_paperclip-304e,gpt3-babbage,hmsly41k3650,paperclip,1.8,1.7,hmsl,20,0.4
0,hmsl_brick-d15d,gpt3-babbage,hmslP07U97OU,brick,2.5,3.0,hmsl,17,0.4
0,setal08_knife-e91d,gpt3-babbage,setal0818,knife,1.7000000000000002,2.0,setal08,18,0.4
0,betal18_box-61ce,gpt3-babbage,betal182067,box,1.9,1.7,betal18,16,0.4
0,dod20_fork-410f,gpt3-babbage,dod2031,fork,1.0,1.3,dod20,13,0.4
0,motesf_pencil-c9d9,gpt3-babbage,motesff90f,pencil,3.6,3.6,motesf,25,0.4
0,motesp-g1_bottle-40PE,gpt3-babbage,40PE,bottle,3.4,3.9,motesp,30,0.4
0,betal18_box-a12d,gpt3-babbage,betal182018,box,1.9,2.0,betal18,15,0.4
0,setal08_knife-941e,gpt3-babbage,setal08146,knife,2.0,2.0,setal08,26,0.4
0,betal18_box-37a0,gpt3-babbage,betal182002,box,1.9,1.7,betal18,14,0.4
0,snbmo09_box-7e4a,gpt3-babbage,snbmo09108,box,2.0,1.8,snbmo09,16,0.4
0,snb17_rope-3272,gpt3-babbage,snb17105,rope,1.3,1.3,snb17,15,0.4
0,snbmo09_brick-80a9,gpt3-babbage,snbmo09148,brick,1.0,1.0,snbmo09,22,0.4
0,betal18_rope-a061,gpt3-babbage,betal182032,rope,3.0,3.0,betal18,15,0.4
0,bs12_brick-fa33,gpt3-babbage,bs1253,brick,3.4,2.0,bs12,15,0.4
0,setal08_knife-89ea,gpt3-babbage,setal0885,knife,1.3,1.7,setal08,14,0.4
0,snbmo09_box-d33e,gpt3-babbage,snbmo09107,box,1.5,2.0,snbmo09,19,0.4
0,setal08_brick-135b,gpt3-babbage,setal08153,brick,2.3,2.0,setal08,26,0.4
0,hmsl_brick-6417,gpt3-babbage,hmsl3dysp210,brick,1.8,1.0,hmsl,23,0.4
0,setal08_knife-b104,gpt3-babbage,setal0847,knife,2.0,1.7,setal08,14,0.4
0,snbmo09_box-862a,gpt3-babbage,snbmo09172,box,2.0,2.0,snbmo09,13,0.4
0,dod20_book-6baf,gpt3-babbage,dod2074,book,3.7,2.7,dod20,20,0.4
0,snb17_rope-f1e8,gpt3-babbage,snb17114,rope,1.7000000000000002,1.7,snb17,15,0.4
0,hmsl_brick-eaf6,gpt3-babbage,hmslhF5xX42i,brick,1.4,1.3,hmsl,17,0.4
0,snb17_box-a43d,gpt3-babbage,snb17107,box,1.7000000000000002,2.7,snb17,16,0.4
0,snbmo09_box-17be,gpt3-babbage,snbmo09113,box,2.2,2.0,snbmo09,20,0.4
0,dod20_fork-fc21,gpt3-babbage,dod2022,fork,2.7,2.5,dod20,14,0.4
0,hmsl_paperclip-dec6,gpt3-babbage,hmsloa0XCM38,paperclip,1.8,2.0,hmsl,18,0.4
0,bs12_brick-a82d,gpt3-babbage,bs1238,brick,1.8,1.8,bs12,24,0.4
0,dod20_fork-44c3,gpt3-babbage,dod2064,fork,1.7000000000000002,2.5,dod20,15,0.4
0,betal18_rope-910a,gpt3-babbage,betal182048,rope,2.1,2.7,betal18,18,0.4
0,betal18_box-b225,gpt3-babbage,betal182100,box,1.9,2.7,betal18,17,0.4
0,snb17_rope-a784,gpt3-babbage,snb17123,rope,1.3,1.3,snb17,14,0.4
0,hmsl_brick-2930,gpt3-babbage,hmslC8q1Ph4i,brick,4.0,1.4,hmsl,16,0.4
0,bs12_brick-7804,gpt3-babbage,bs125,brick,1.4,1.4,bs12,27,0.4
0,dod20_bottle-efa7,gpt3-babbage,dod2037,bottle,2.0,2.3,dod20,15,0.4
0,snbmo09_knife-6e02,gpt3-babbage,snbmo09138,knife,1.5,2.0,snbmo09,14,0.4
0,dod20_tire-be3a,gpt3-babbage,dod2016,tire,3.0,3.0,dod20,22,0.4
0,betal18_box-931e,gpt3-babbage,betal182051,box,1.9,2.0,betal18,15,0.4
0,snbmo09_knife-30c3,gpt3-babbage,snbmo09107,knife,1.0,1.0,snbmo09,13,0.4
0,motesf_bottle-dc5e,gpt3-babbage,motesfad97,bottle,3.0,3.0,motesf,29,0.4
0,motesf_toothbrush-5c52,gpt3-babbage,motesff7e6,toothbrush,3.9,3.9,motesf,30,0.4
0,motesf_sock-f558,gpt3-babbage,motesff2fc,sock,2.7,2.7,motesf,26,0.4
0,setal08_brick-ace1,gpt3-babbage,setal08188,brick,2.7,2.0,setal08,25,0.4
0,snb17_box-0fd3,gpt3-babbage,snb1714,box,1.6,1.0,snb17,13,0.4
0,hmsl_paperclip-a2a1,gpt3-babbage,hmslD9ZeYC3r,paperclip,2.0,2.0,hmsl,16,0.4
0,dod20_book-db1c,gpt3-babbage,dod2017,book,3.0,2.8,dod20,14,0.4
0,hmsl_paperclip-819a,gpt3-babbage,hmslW8K1dDJu,paperclip,2.7,2.5,hmsl,19,0.4
0,betal18_rope-8bc2,gpt3-babbage,betal182188,rope,1.9,2.7,betal18,18,0.4
0,dod20_bottle-090e,gpt3-babbage,dod2058,bottle,4.5,3.3,dod20,17,0.4
0,betal18_rope-78ab,gpt3-babbage,betal182104,rope,1.2,1.3,betal18,15,0.4
0,motesf_ball-dbf6,gpt3-babbage,motesf8f14,ball,1.9,3.3,motesf,20,0.4
0,betal18_box-6303,gpt3-babbage,betal182121,box,2.4,3.0,betal18,14,0.4
0,bs12_brick-5264,gpt3-babbage,bs1222,brick,1.4,2.2,bs12,15,0.4
0,bs12_brick-6136,gpt3-babbage,bs1215,brick,1.0,1.4,bs12,16,0.4
0,motesf_sock-c2f1,gpt3-babbage,motesf6512,sock,2.7,2.7,motesf,18,0.4
0,dod20_shovel-48ad,gpt3-babbage,dod2059,shovel,2.8,2.0,dod20,15,0.4
0,motesf_bottle-c460,gpt3-babbage,motesf1700,bottle,3.3,3.0,motesf,23,0.4
0,dod20_rope-1b48,gpt3-babbage,dod2051,rope,3.0,1.7,dod20,23,0.4
0,setal08_brick-2ff0,gpt3-babbage,setal0834,brick,2.0,1.5,setal08,23,0.4
0,motesf_pencil-eac0,gpt3-babbage,motesf8d5e,pencil,1.3,1.6,motesf,19,0.4
0,dod20_fork-e3e4,gpt3-babbage,dod2073,fork,2.5,2.8,dod20,15,0.4
0,dod20_book-5aed,gpt3-babbage,dod2021,book,1.5,1.5,dod20,15,0.4
0,dod20_shovel-6bda,gpt3-babbage,dod2048,shovel,3.2,3.0,dod20,17,0.4
0,hmsl_brick-8d4a,gpt3-babbage,hmslxdelf5qw,brick,1.3,1.3,hmsl,18,0.4
0,betal18_box-7212,gpt3-babbage,betal182012,box,1.9,2.0,betal18,16,0.4
0,hmsl_paperclip-bb83,gpt3-babbage,hmsl7tAp1G0i,paperclip,2.5,2.0,hmsl,21,0.4
0,setal08_knife-5e59,gpt3-babbage,setal08114,knife,1.7000000000000002,1.7,setal08,25,0.4
0,snbmo09_box-b789,gpt3-babbage,snbmo0930,box,1.2,1.0,snbmo09,15,0.4
0,snbmo09_box-891d,gpt3-babbage,snbmo0958,box,2.0,2.0,snbmo09,15,0.4
0,snbmo09_box-7f43,gpt3-babbage,snbmo0997,box,2.0,2.7,snbmo09,16,0.4
0,dod20_tire-f1cd,gpt3-babbage,dod2080,tire,2.5,2.5,dod20,16,0.4
0,betal18_rope-eda6,gpt3-babbage,betal182063,rope,2.1,3.0,betal18,21,0.4
0,betal18_box-2b68,gpt3-babbage,betal182185,box,2.1,1.7,betal18,14,0.4
0,hmsl_paperclip-4305,gpt3-babbage,hmslba1FcFHt,paperclip,3.0,2.2,hmsl,18,0.4
0,snbmo09_box-f1ad,gpt3-babbage,snbmo09108,box,2.0,1.3,snbmo09,15,0.4
0,dod20_bottle-1498,gpt3-babbage,dod2058,bottle,3.0,2.8,dod20,16,0.4
0,snbmo09_brick-7d85,gpt3-babbage,snbmo09116,brick,3.1,2.0,snbmo09,15,0.4
0,motesf_toothbrush-7ecc,gpt3-babbage,motesfeb16,toothbrush,1.3,1.3,motesf,18,0.4
0,hmsl_paperclip-932e,gpt3-babbage,hmslaGzhYc5T,paperclip,3.7,3.0,hmsl,21,0.4
0,hmsl_paperclip-a96d,gpt3-babbage,hmslRW7306rQ,paperclip,2.2,2.5,hmsl,15,0.4
0,dod20_bottle-dbde,gpt3-babbage,dod2056,bottle,3.8,4.0,dod20,18,0.4
0,betal18_box-b937,gpt3-babbage,betal182158,box,1.6,2.0,betal18,17,0.4
0,dod20_rope-b079,gpt3-babbage,dod2081,rope,1.8,1.7,dod20,16,0.4
0,setal08_brick-b15e,gpt3-babbage,setal0867,brick,1.7000000000000002,2.3,setal08,15,0.4
0,betal18_rope-bc6a,gpt3-babbage,betal182181,rope,3.6,1.9,betal18,17,0.4
0,hmsl_brick-4755,gpt3-babbage,hmsl2PtjMrzC,brick,2.3,2.0,hmsl,16,0.4
0,snbmo09_knife-664e,gpt3-babbage,snbmo0940,knife,3.0,3.0,snbmo09,21,0.4
0,dod20_pants-66e9,gpt3-babbage,dod2048,pants,3.2,3.2,dod20,15,0.4
0,snb17_rope-c3b7,gpt3-babbage,snb173,rope,1.3,1.7,snb17,20,0.4
0,dod20_table-c47c,gpt3-babbage,dod2046,table,2.2,2.0,dod20,15,0.4
0,snbmo09_brick-2c64,gpt3-babbage,snbmo09129,brick,1.5,1.7,snbmo09,16,0.4
0,setal08_brick-2b22,gpt3-babbage,setal08214,brick,1.0,1.0,setal08,17,0.4
0,motesf_lightbulb-0a82,gpt3-babbage,motesff2fc,lightbulb,2.4,2.4,motesf,27,0.4
0,motesf_pencil-a2af,gpt3-babbage,motesfb2eb,pencil,3.9,3.6,motesf,19,0.4
0,setal08_brick-7be8,gpt3-babbage,setal0835,brick,2.0,2.0,setal08,16,0.4
0,setal08_brick-8145,gpt3-babbage,setal08223,brick,2.3,1.7,setal08,15,0.4
0,snb17_box-c948,gpt3-babbage,snb1731,box,1.3,1.3,snb17,14,0.4
0,snbmo09_box-4055,gpt3-babbage,snbmo09179,box,2.0,2.3,snbmo09,14,0.4
0,setal08_knife-27aa,gpt3-babbage,setal0824,knife,2.3,3.0,setal08,14,0.4
0,snbmo09_knife-1f83,gpt3-babbage,snbmo0932,knife,2.8,3.0,snbmo09,16,0.4
0,snbmo09_knife-f09f,gpt3-babbage,snbmo09129,knife,2.2,2.3,snbmo09,17,0.4
0,bs12_brick-71d8,gpt3-babbage,bs12110,brick,1.0,1.7,bs12,16,0.4
0,bs12_brick-88b7,gpt3-babbage,bs1264,brick,2.2,3.0,bs12,39,0.4
0,motesf_pencil-0845,gpt3-babbage,motesf1700,pencil,3.9,3.6,motesf,35,0.4
0,snbmo09_brick-5e88,gpt3-babbage,snbmo09145,brick,1.7000000000000002,1.4,snbmo09,16,0.4
0,setal08_knife-c537,gpt3-babbage,setal0885,knife,1.0,1.0,setal08,14,0.4
0,snbmo09_box-36b4,gpt3-babbage,snbmo09200,box,2.3,1.3,snbmo09,14,0.4
0,betal18_rope-4f13,gpt3-babbage,betal182146,rope,1.9,1.0,betal18,21,0.4
0,setal08_knife-bb19,gpt3-babbage,setal08228,knife,1.3,1.3,setal08,16,0.4
0,hmsl_brick-5e83,gpt3-babbage,hmsl5SRJR5D5,brick,2.3,1.7,hmsl,17,0.4
0,betal18_box-7787,gpt3-babbage,betal182086,box,1.6,1.7,betal18,27,0.4
0,motesf_sock-0bc1,gpt3-babbage,motesffc49,sock,3.0,3.3,motesf,18,0.4
0,dod20_brick-ac16,gpt3-babbage,dod2027,brick,2.5,2.3,dod20,17,0.4
0,setal08_knife-8f97,gpt3-babbage,setal08239,knife,1.0,1.0,setal08,15,0.4
0,hmsl_brick-d91c,gpt3-babbage,hmsl4IpDwdI5,brick,1.3,1.3,hmsl,16,0.4
0,motesf_pencil-75b2,gpt3-babbage,motesf6855,pencil,3.0,3.0,motesf,30,0.4
0,dod20_fork-6959,gpt3-babbage,dod2082,fork,2.0,1.7,dod20,16,0.4
0,dod20_table-899f,gpt3-babbage,dod2049,table,3.0,3.5,dod20,19,0.4
0,setal08_brick-4706,gpt3-babbage,setal08228,brick,1.7000000000000002,1.0,setal08,20,0.4
0,motesf_ball-0c75,gpt3-babbage,motesf839a,ball,2.7,2.1,motesf,20,0.4
0,snb17_box-ac60,gpt3-babbage,snb1768,box,1.7000000000000002,1.3,snb17,14,0.4
0,dod20_pants-c7af,gpt3-babbage,dod2043,pants,2.7,3.2,dod20,20,0.4
0,dod20_bottle-8752,gpt3-babbage,dod2050,bottle,1.0,1.0,dod20,18,0.4
0,setal08_knife-d319,gpt3-babbage,setal08120,knife,2.0,2.3,setal08,22,0.4
0,setal08_brick-ad5f,gpt3-babbage,setal08170,brick,1.1,1.0,setal08,15,0.4
0,setal08_brick-3c7d,gpt3-babbage,setal0881,brick,2.3,2.2,setal08,22,0.4
0,hmsl_paperclip-a526,gpt3-babbage,hmslS3kVSz67,paperclip,2.2,2.7,hmsl,19,0.4
0,setal08_brick-59ac,gpt3-babbage,setal08195,brick,1.7000000000000002,2.3,setal08,15,0.4
0,motesf_toothbrush-eb5d,gpt3-babbage,motesfd6ba,toothbrush,2.4,2.4,motesf,17,0.4
0,snb17_box-f117,gpt3-babbage,snb17119,box,1.7000000000000002,1.3,snb17,15,0.4
0,hmsl_paperclip-574d,gpt3-babbage,hmsll66h8TSK,paperclip,2.7,2.5,hmsl,16,0.4
0,betal18_rope-b0b1,gpt3-babbage,betal182077,rope,2.4,2.7,betal18,16,0.4
0,dod20_book-5b51,gpt3-babbage,dod2013,book,3.0,2.7,dod20,15,0.4
0,dod20_brick-7112,gpt3-babbage,dod2053,brick,2.8,1.7,dod20,15,0.4
0,hmsl_paperclip-5497,gpt3-babbage,hmsl5CH3FMbC,paperclip,2.5,3.0,hmsl,27,0.4
0,dod20_pants-4246,gpt3-babbage,dod2066,pants,2.5,2.5,dod20,14,0.4
0,dod20_tire-1add,gpt3-babbage,dod2055,tire,2.7,3.5,dod20,14,0.4
0,betal18_box-5491,gpt3-babbage,betal182078,box,1.6,1.0,betal18,19,0.4
0,hmsl_brick-6540,gpt3-babbage,hmslaKRPi4oZ,brick,1.3,1.0,hmsl,16,0.4
0,dod20_shoe-2d80,gpt3-babbage,dod2053,shoe,4.0,3.0,dod20,16,0.4
0,setal08_brick-74d1,gpt3-babbage,setal0879,brick,1.3,2.3,setal08,21,0.4
0,dod20_pants-f5ff,gpt3-babbage,dod2028,pants,3.5,3.2,dod20,27,0.4
0,dod20_table-a4eb,gpt3-babbage,dod2058,table,3.5,3.5,dod20,16,0.4
0,hmsl_brick-6943,gpt3-babbage,hmslXsiaT39r,brick,2.3,1.3,hmsl,23,0.4
0,snbmo09_knife-6f2b,gpt3-babbage,snbmo09165,knife,3.3,2.3,snbmo09,15,0.4
0,snb17_rope-4d7b,gpt3-babbage,snb1760,rope,1.0,1.0,snb17,16,0.4
0,motesf_lightbulb-85ba,gpt3-babbage,motesffe13,lightbulb,3.6,3.6,motesf,22,0.4
0,bs12_brick-d59c,gpt3-babbage,bs12119,brick,1.4,1.7,bs12,26,0.4
0,snbmo09_brick-897b,gpt3-babbage,snbmo0928,brick,1.2,1.0,snbmo09,21,0.4
0,dod20_pants-22a7,gpt3-babbage,dod2048,pants,4.3,3.2,dod20,15,0.4
0,bs12_brick-f6e2,gpt3-babbage,bs1219,brick,1.4,2.0,bs12,19,0.4
0,dod20_shovel-5851,gpt3-babbage,dod2085,shovel,3.0,2.5,dod20,16,0.4
0,snbmo09_box-d692,gpt3-babbage,snbmo09167,box,1.8,1.7,snbmo09,22,0.4
0,setal08_brick-16af,gpt3-babbage,setal0899,brick,1.2,1.3,setal08,17,0.4
0,hmsl_paperclip-0062,gpt3-babbage,hmslAHxx5oRE,paperclip,2.5,2.8,hmsl,18,0.4
0,setal08_brick-41b2,gpt3-babbage,setal08185,brick,2.7,3.0,setal08,21,0.4
0,snbmo09_box-2f76,gpt3-babbage,snbmo092,box,2.0,1.7,snbmo09,14,0.4
0,setal08_knife-2d90,gpt3-babbage,setal08189,knife,1.3,1.3,setal08,21,0.4
0,snbmo09_brick-7aeb,gpt3-babbage,snbmo0992,brick,1.7000000000000002,1.5,snbmo09,15,0.4
0,betal18_box-6c47,gpt3-babbage,betal182082,box,2.6,1.7,betal18,14,0.4
0,snb17_box-3507,gpt3-babbage,snb17110,box,1.7000000000000002,1.7,snb17,15,0.4
0,snb17_box-5f81,gpt3-babbage,snb17146,box,2.0,2.3,snb17,23,0.4
0,dod20_bottle-9d41,gpt3-babbage,dod2054,bottle,1.0,1.0,dod20,16,0.4
0,dod20_tire-e3fb,gpt3-babbage,dod2035,tire,1.0,1.5,dod20,15,0.4
0,hmsl_paperclip-3021,gpt3-babbage,hmslKNj3o6fP,paperclip,2.7,2.5,hmsl,23,0.4
0,motesf_hat-4bfc,gpt3-babbage,motesf950a,hat,2.7,2.7,motesf,20,0.4
0,setal08_knife-a5e9,gpt3-babbage,setal08197,knife,2.0,1.7,setal08,14,0.4
0,motesf_lightbulb-7518,gpt3-babbage,motesfe4a6,lightbulb,3.0,2.7,motesf,18,0.4
0,dod20_brick-76a9,gpt3-babbage,dod2084,brick,2.0,1.0,dod20,21,0.4
0,snbmo09_knife-a3a9,gpt3-babbage,snbmo09132,knife,2.0,1.3,snbmo09,15,0.4
0,betal18_box-25d4,gpt3-babbage,betal182166,box,1.6,1.9,betal18,15,0.4
0,hmsl_brick-848f,gpt3-babbage,hmslCe87d074,brick,1.5,1.4,hmsl,17,0.4
0,motesf_spoon-4295,gpt3-babbage,motesf1c9a,spoon,2.4,2.4,motesf,17,0.4
0,setal08_knife-f86c,gpt3-babbage,setal0887,knife,1.7000000000000002,1.7,setal08,15,0.4
0,dod20_pants-5940,gpt3-babbage,dod2023,pants,1.0,1.0,dod20,15,0.4
0,dod20_bottle-af6d,gpt3-babbage,dod2054,bottle,2.8,3.0,dod20,17,0.4
0,hmsl_brick-a632,gpt3-babbage,hmslXsiaT39r,brick,2.5,1.0,hmsl,19,0.4
0,betal18_rope-56ee,gpt3-babbage,betal182121,rope,1.3,1.3,betal18,14,0.4
0,dod20_pants-1635,gpt3-babbage,dod2069,pants,2.8,2.3,dod20,23,0.4
0,motesf_sock-f1c6,gpt3-babbage,motesfe369,sock,3.6,3.3,motesf,17,0.4
0,dod20_bottle-9594,gpt3-babbage,dod204,bottle,2.5,3.0,dod20,18,0.4
0,dod20_shoe-2a30,gpt3-babbage,dod2048,shoe,2.0,2.7,dod20,15,0.4
0,dod20_table-9773,gpt3-babbage,dod2036,table,3.2,3.5,dod20,13,0.4
0,motesf_ball-10a5,gpt3-babbage,motesfec8c,ball,3.3,3.3,motesf,26,0.4
0,bs12_brick-ef21,gpt3-babbage,bs1233,brick,2.2,3.0,bs12,18,0.4
0,motesf_hat-93b5,gpt3-babbage,motesf48ae,hat,2.4,2.4,motesf,19,0.4
0,snbmo09_knife-b1b4,gpt3-babbage,snbmo09194,knife,1.0,1.3,snbmo09,16,0.4
0,dod20_shovel-b322,gpt3-babbage,dod2052,shovel,4.2,3.0,dod20,17,0.4
0,dod20_pants-53b1,gpt3-babbage,dod2090,pants,3.8,3.2,dod20,19,0.4
0,setal08_knife-3444,gpt3-babbage,setal08202,knife,2.0,1.7,setal08,16,0.4
0,hmsl_paperclip-4a70,gpt3-babbage,hmslLr6WcnQu,paperclip,2.0,2.0,hmsl,16,0.4
0,hmsl_brick-9495,gpt3-babbage,hmslqw8bWgR1,brick,2.8,1.8,hmsl,15,0.4
0,hmsl_brick-4ddd,gpt3-babbage,hmslBETA8TpC,brick,3.0,2.2,hmsl,16,0.4
0,bs12_brick-54c7,gpt3-babbage,bs1223,brick,1.0,2.0,bs12,17,0.4
0,motesf_toothbrush-4554,gpt3-babbage,motesf11b9,toothbrush,3.6,3.3,motesf,18,0.4
0,bs12_brick-e379,gpt3-babbage,bs1239,brick,1.8,2.2,bs12,17,0.4
0,motesf_spoon-bc2f,gpt3-babbage,motesf0640,spoon,2.7,3.0,motesf,17,0.4
0,dod20_bottle-93e0,gpt3-babbage,dod2056,bottle,3.3,3.2,dod20,16,0.4
0,motesf_sock-e308,gpt3-babbage,motesf5422,sock,2.7,2.7,motesf,22,0.4
0,motesf_spoon-0295,gpt3-babbage,motesf6ea9,spoon,2.4,2.7,motesf,26,0.4
0,bs12_brick-ca69,gpt3-babbage,bs12114,brick,3.4,3.0,bs12,25,0.4
0,dod20_table-dd32,gpt3-babbage,dod2065,table,4.0,3.2,dod20,16,0.4
0,betal18_box-fc19,gpt3-babbage,betal182061,box,1.0,2.0,betal18,14,0.4
0,snbmo09_knife-4d0a,gpt3-babbage,snbmo09120,knife,1.5,2.0,snbmo09,20,0.4
0,motesf_lightbulb-78df,gpt3-babbage,motesf735b,lightbulb,3.3,2.4,motesf,18,0.4
0,setal08_knife-2996,gpt3-babbage,setal0862,knife,2.0,1.7,setal08,16,0.4
0,bs12_brick-cf77,gpt3-babbage,bs1283,brick,1.4,3.0,bs12,17,0.4
0,motesf_spoon-9743,gpt3-babbage,motesf89f0,spoon,3.6,3.6,motesf,22,0.4
0,bs12_brick-dc65,gpt3-babbage,bs1264,brick,3.0,3.0,bs12,33,0.4
0,betal18_box-cca1,gpt3-babbage,betal182189,box,1.6,2.4,betal18,14,0.4
0,setal08_knife-a61c,gpt3-babbage,setal08228,knife,1.7000000000000002,1.7,setal08,14,0.4
0,setal08_brick-57be,gpt3-babbage,setal08203,brick,3.0,2.0,setal08,21,0.4
0,snbmo09_box-c0e3,gpt3-babbage,snbmo0990,box,1.7000000000000002,2.0,snbmo09,15,0.4
0,hmsl_paperclip-7105,gpt3-babbage,hmsl3fDKk8eo,paperclip,2.4,2.0,hmsl,15,0.4
0,setal08_brick-1c48,gpt3-babbage,setal08136,brick,2.0,1.7,setal08,14,0.4
0,setal08_knife-718b,gpt3-babbage,setal08134,knife,2.3,2.0,setal08,17,0.4
0,betal18_box-0057,gpt3-babbage,betal182089,box,2.9,2.1,betal18,15,0.4
0,dod20_pants-f90e,gpt3-babbage,dod2081,pants,2.2,1.5,dod20,14,0.4
0,motesp-g1_spoon-14ML,gpt3-babbage,14ML,spoon,3.0,2.7,motesp,26,0.4
0,dod20_book-0c1b,gpt3-babbage,dod2069,book,2.7,2.7,dod20,18,0.4
0,dod20_bottle-c7e8,gpt3-babbage,dod207,bottle,1.0,1.0,dod20,15,0.4
0,hmsl_brick-8110,gpt3-babbage,hmslvgUOi7TF,brick,3.0,3.0,hmsl,17,0.4
0,setal08_knife-05db,gpt3-babbage,setal0813,knife,2.0,1.3,setal08,15,0.4
0,dod20_fork-f084,gpt3-babbage,dod2071,fork,1.5,2.5,dod20,19,0.4
0,setal08_knife-5061,gpt3-babbage,setal08135,knife,2.3,2.0,setal08,16,0.4
0,hmsl_brick-b705,gpt3-babbage,hmsllw50p93r,brick,2.8,1.7,hmsl,19,0.4
0,setal08_knife-4096,gpt3-babbage,setal08183,knife,1.7000000000000002,1.7,setal08,25,0.4
0,dod20_book-e23b,gpt3-babbage,dod2083,book,3.0,3.5,dod20,14,0.4
0,hmsl_paperclip-7ff8,gpt3-babbage,hmslG63FgMsT,paperclip,2.5,2.5,hmsl,15,0.4
0,hmsl_brick-b2a4,gpt3-babbage,hmsll6N0vKle,brick,3.3,2.2,hmsl,18,0.4
0,dod20_tire-38b7,gpt3-babbage,dod2017,tire,3.5,3.5,dod20,17,0.4
0,setal08_brick-d6e4,gpt3-babbage,setal08199,brick,1.3,1.2,setal08,15,0.4
0,motesf_sock-58c5,gpt3-babbage,motesf24b1,sock,4.1,3.3,motesf,21,0.4
0,snb17_rope-46c7,gpt3-babbage,snb17115,rope,1.7000000000000002,2.4,snb17,19,0.4
0,snbmo09_knife-0561,gpt3-babbage,snbmo0939,knife,1.0,1.0,snbmo09,14,0.4
0,snbmo09_box-df55,gpt3-babbage,snbmo09140,box,2.8,2.0,snbmo09,14,0.4
